smiles,class_label,pPot_diff,target_pair,cid
CC(NC(=O)c1c(N)nn2cccnc12)c1cc2ccc3ccccc3c2c(=O)n1-c1ccccc1,0,0.16000000000000014,O00329_P42336,43
COc1ccc2nc(C(C)C)n(-c3nc(N4CCOCC4)nc(N4CCOCC4)n3)c2c1,0,0.3899999999999997,O00329_P42336,44
CC(=O)Nc1nc2ccc(-c3cccc(NS(C)(=O)=O)c3)cn2n1,0,0.0,O00329_P42336,45
CC(NC(=O)c1c(N)nn2cccnc12)c1cc2cccc(C#CC3CC3)c2c(=O)n1-c1ccccc1,0,0.16000000000000014,O00329_P42336,46
Cc1nc(N)nc(-n2c(Nc3n[nH]c4ccccc34)nc3ccccc32)n1,0,0.5500000000000007,O00329_P42336,47
NC(=O)C(Nc1ccc2c(c1)OCCn1cc(N3C(=O)OCC3C(F)F)nc1-2)C1CC1,2,2.8500000000000005,O00329_P42336,48
COc1ccc(-c2ccc3nc(NC(C)=O)nn3c2)cc1OC,0,0.7999999999999998,O00329_P42336,49
COc1ccc(-c2cc(OC3CCN(C(=O)C4CC4)C3)cc3c2CNC3=O)cn1,1,2.08,O00329_P42336,50
CCNC(=O)Nc1ccc(-c2nc(N3CCCOCC3)c3c(ncn3C)n2)cc1,0,0.05000000000000071,O00329_P42336,51
COc1cc(N2CCOc3ccc(OC4CCN(C(=O)CCS(C)(=O)=O)C4)cc32)cnc1OC,0,0.8899999999999997,O00329_P42336,52
Cc1c(CN2CCN(C(=O)C(C)N)CC2)sc2c(N3CCOCC3)nc(-c3cnc(N)nc3)nc12,0,0.0600000000000005,O00329_P42336,53
COc1ncc(N2CCOc3cnc(OC4CCN(C(=O)c5cn6ccsc6n5)C4)cc32)cc1C(F)(F)F,0,0.45999999999999996,O00329_P42336,54
Nc1nc2ccc(-c3cncc(NS(=O)(=O)c4ccc(Cl)cc4)c3)cn2n1,0,0.39999999999999947,O00329_P42336,55
CNC(=O)NC1CCN(Cc2cc3nc(-c4cnc(N)nc4)nc(N4CCOCC4)c3s2)C1,0,0.40000000000000036,O00329_P42336,56
COc1ccc(-c2ccc3ncnc(OC4CCN(C(C)=O)C4)c3c2)cc1OC,0,0.6600000000000001,O00329_P42336,57
c1ccc(-c2ncnc3ccc(-c4cnc5ccccc5c4)cc23)cc1,0,0.5599999999999996,O00329_P42336,58
CNC(=O)NC1CCN(Cc2cc3nc(-c4cccc5[nH]ncc45)nc(N4CCOCC4)c3s2)CC1,0,0.40000000000000036,O00329_P42336,59
COc1ncc(N2CCc3ncnc(OC4CCN(C(=O)c5cscn5)C4)c3C2)cc1C(F)(F)F,1,2.120000000000001,O00329_P42336,60
CC1(C)OCCN(c2cccc(-c3cc(C(F)(F)F)c4c(N)ncnn34)c2)C1=O,1,2.09,O00329_P42336,61
N#Cc1cc(S(=O)(=O)c2nc(-c3cnn4ccc(Br)cc34)cs2)ccc1NCCN1CCOCC1,0,0.9500000000000002,O00329_P42336,62
COc1ccc(-c2nc(N3CCOCC3)c3sc(CN(C)c4ncc(C(=O)NO)cn4)cc3n2)cn1,0,0.6599999999999993,O00329_P42336,63
CC(=O)N(C)C1CCCN(Cc2cc3nc(-c4cnc(N)nc4)nc(N4CCOCC4)c3s2)C1,0,0.5999999999999996,O00329_P42336,64
O=c1oc2ccccc2c2nn(CN3CCN(S(=O)(=O)c4ccc(Br)cc4)CC3)cc12,0,0.04999999999999982,O00329_P42336,65
COc1ccc(Nc2ncncc2-c2nc(C)nc(N)n2)cn1,0,0.1200000000000001,O00329_P42336,66
Cc1cc(NCc2ccccc2C)c2nc(N3CCOCC3)cc(=O)n2c1,0,0.47999999999999954,O00329_P42336,67
Cc1nc(NCC#N)nc(-n2c(Nc3ccn[nH]3)nc3ccccc32)n1,0,0.1900000000000004,O00329_P42336,68
COc1ccc(Nc2cc(-c3cccc(O)c3)nc(N3CCOCC3)n2)cn1,0,0.45000000000000107,O00329_P42336,69
Nc1nc2cc(-c3nn(CC4CCCC4)c4ncnc(N)c34)ccc2o1,0,0.3200000000000003,O00329_P42336,70
CNC(=O)c1nc(-c2ccc(Cl)c(S(=O)(=O)Nc3ccc(Cl)cc3Cl)c2)cnc1N,0,0.5,O00329_P42336,71
Oc1cccc(-c2nccc(C34CCOCC3C4)n2)c1,0,0.2699999999999996,O00329_P42336,72
O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)Nc1ccc(Cl)cc1,0,0.08000000000000007,O00329_P42336,73
CNC(=O)NC1CCN(Cc2cc3nc(-c4cccc5[nH]ncc45)nc(N4CCOCC4)c3s2)C1,0,0.20000000000000018,O00329_P42336,74
Cc1cc(N2CCOc3ccc(OC4CCN(C(=O)c5cn(C)cn5)C4)cc32)cnc1S(C)(=O)=O,0,0.8699999999999992,O00329_P42336,75
Cc1ccc([N+](=O)[O-])cc1C(=O)N(C)N=Cc1cnn2ccc(C#N)cc12,0,0.3000000000000007,O00329_P42336,76
CC(NC(=O)c1c(N)nn2cccnc12)c1cc2cccc(C#CC3CC3)c2c(=O)n1C1CC1,0,0.16000000000000014,O00329_P42336,77
CC(C)C#Cc1cccc2cc(C(C)NC(=O)c3c(N)nn4cccnc34)n(-c3ccccc3)c(=O)c12,0,0.16000000000000014,O00329_P42336,78
CC(NC(=O)c1c(N)nn2cccnc12)c1cc2cccc(C#Cc3cncs3)c2c(=O)n1-c1ccccc1,0,0.16000000000000014,O00329_P42336,79
CC(NC(=O)c1c(N)nn2cccnc12)c1oc2cccc(C#Cc3cnn(C)c3)c2c(=O)c1-c1ccccc1,0,0.0,O00329_P42336,80
O=S(=O)(Nc1cc(-c2ccc3nccc(N4CCOCC4)c3c2)cnc1Cl)c1ccc(F)cc1,0,0.8500000000000014,O00329_P42336,81
CCN(CC)C(=O)c1cc(C(C)Nc2cc(F)cc(F)c2)c2oc(N3CCOCC3)cc(=O)c2c1,0,0.7700000000000005,O00329_P42336,82
CC(C)(C)c1cc(NC(=O)Nc2cccc(-c3csc4c(=O)cc(N5CCOCC5)oc34)c2)no1,0,0.14999999999999947,O00329_P42336,83
O=c1cc(N2CCOCC2)nc(Cc2nc3c(-c4ccccn4)cccc3o2)[nH]1,0,0.17999999999999972,O00329_P42336,84
CC(C)n1ncnc1-c1nc2c(s1)CCOc1cc(-c3ncc[nH]3)ccc1-2,0,0.5999999999999996,O00329_P42336,85
COc1ncc(-c2nc(N3CCOCC3)c3ncn(CCCCCCC(=O)NO)c3n2)cn1,0,0.3899999999999997,O00329_P42336,86
c1cnc2c(N3CCOCC3)nc(-c3cccc4[nH]ncc34)nc2c1,0,0.9799999999999995,O00329_P42336,87
COc1ncc(-c2ccc3ncnc(NC4CCCN(C(=O)c5cccnc5)C4)c3c2)cc1C#N,1,2.2300000000000004,O00329_P42336,88
CC(NC(=O)C1CCN(c2nc(N3CCOCC3)nc(-n3c(C(F)F)nc4ccccc43)n2)CC1)C(N)=O,0,0.09999999999999964,O00329_P42336,89
O=C(Nc1ccc(-c2csc3c(=O)cc(N4CCOCC4)oc23)cc1)c1cccnc1,0,0.41999999999999993,O00329_P42336,90
Nc1ncc(-c2ccc(Cl)c(S(=O)(=O)Nc3cccc(F)c3F)c2)c(OCC(F)(F)F)n1,0,0.4299999999999997,O00329_P42336,91
O=C(O)c1sc(N2CCOCC2)nc1CC(=O)N1CCc2c(Cl)cccc21,0,0.9500000000000002,O00329_P42336,92
CS(=O)(=O)NC1CCCN(Cc2cc3nc(-c4cnc(N)nc4)nc(N4CCOCC4)c3s2)C1,0,0.09999999999999964,O00329_P42336,93
CCNC(=O)Nc1ccc(-c2nc(N3CCOCC3C)c3nc(C(C)(C)O)n(CCO)c3n2)cc1,0,0.08000000000000007,O00329_P42336,94
CC(=O)NC1CCCN(Cc2cc3nc(-c4cccc5[nH]ncc45)nc(N4CCOCC4)c3s2)C1,0,0.5,O00329_P42336,95
Cc1nnc2n1C1CCN(Cc3cc4nc(-c5cccc6[nH]ccc56)nc(N5CCOCC5)c4s3)CC1CC2,1,3.4700000000000006,O00329_P42336,96
Cc1ccc2[nH]c(Cc3nc(N4CCOCC4)cc(=O)[nH]3)nc2c1,0,0.6500000000000004,O00329_P42336,97
O=c1cc(N2CCOCC2)oc2c(-c3ccccc3)cccc12,0,0.7200000000000006,O00329_P42336,98
Cc1c(Cn2c(C)cn3c(=O)cc(N4CCOCC4)nc23)cccc1C(F)(F)F,1,2.3999999999999995,O00329_P42336,99
CC(NC(=O)c1c(N)nn2cccnc12)c1cc2cccc(C#Cc3cnn(C)c3)c2c(=O)n1-c1ccccc1,0,0.13999999999999968,O00329_P42336,100
COc1ncc(-c2ccc3c(c2)COC3)cc1NS(C)(=O)=O,0,0.6999999999999993,O00329_P42336,101
CC(=O)Nc1nc(C)c(-c2ccc(S(C)(=O)=O)c(Br)c2)s1,0,0.75,O00329_P42336,102
CC1CN(C(=O)c2cc(C3CCCN3c3cc(F)cc(F)c3)c3nc(N4CCOCC4)cnc3c2)CC(C)N1,0,0.3000000000000007,O00329_P42336,103
O=c1cc(N2CCOCC2)oc2c(Br)csc12,0,0.21999999999999975,O00329_P42336,104
CS(=O)(=O)N1CCN(Cc2cc3nc(-c4ccc(N)nc4)nc(N4CCOCC4)c3s2)CC1,0,0.08000000000000007,O00329_P42336,105
CS(=O)(=O)N1CCN(Cc2cc3nc(-c4cccc(O)c4)nc(N4CCOCC4)c3s2)CC1,0,0.25,O00329_P42336,106
CC1CN(c2cc(=O)c3cc(C(=O)N(C)C)cc(C(C)Nc4cc(F)cc(F)c4)c3o2)CCO1,0,0.47999999999999954,O00329_P42336,107
OCc1cccc(-c2nc(N3CCOCC3)c3ncccc3n2)c1,0,0.41000000000000014,O00329_P42336,108
Cc1ccc(-c2ccc3nc(N)sc3c2)cn1,0,0.09999999999999964,O00329_P42336,109
COc1ncc(-c2cc(OC3CCN(C(=O)C4CC4)C3)cc3c2CNC3=O)cc1NS(C)(=O)=O,1,2.7699999999999996,O00329_P42336,110
Cc1ccccc1C(=O)Nc1cccn2c(=O)cc(N3CCOCC3)nc12,0,0.4800000000000004,O00329_P42336,111
O=S(=O)(Nc1cc(-c2ccc3nncc(-c4ccncc4)c3c2)cnc1Cl)c1ccccc1,0,0.28999999999999915,O00329_P42336,112
CNC(=O)c1cncc(-c2cnc(Cl)c(NS(=O)(=O)c3ccccc3)c2)c1,0,0.2600000000000007,O00329_P42336,113
Nc1ncc(-c2nc(N3CCOCC3)nc(N3CCOCC3)n2)c(C(F)(F)F)n1,0,0.4599999999999991,O00329_P42336,114
Cc1cccc(NC(=O)c2cccn3c(=O)cc(N4CCOCC4)nc23)c1,0,0.4499999999999993,O00329_P42336,115
O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)N1CCc2c(Br)cccc21,0,0.1899999999999995,O00329_P42336,116
CC(Nc1cc(F)cc(F)c1)c1cc(C(=O)N2CCCCC2)cc2c(=O)cc(N3CCOCC3)oc12,0,0.9300000000000006,O00329_P42336,117
Cc1ccc(-c2ccc3c(c2)N(c2nc4c(s2)C(=O)NC(C)(C)C4)CCO3)nn1,0,0.7300000000000004,O00329_P42336,118
COc1ccc(Nc2ncc(N3CCN(C)CC3)cc2-c2nc(C)nc(N)n2)cn1,0,0.3899999999999997,O00329_P42336,119
CC(NC(=O)c1c(N)nn2cccnc12)c1cc2cccc(C#CC=O)c2c(=O)n1-c1ccccc1,0,0.16000000000000014,O00329_P42336,120
CCNC(=O)Nc1ccc(-c2nc(N3CCOCC3C)c3c(n2)nc(C(C)(C)O)n3C)cc1,0,0.010000000000000675,O00329_P42336,121
C#Cc1cccc2nc(C(C)NC(=O)c3c(N)nn4cccnc34)n(-c3ccc(F)c(F)c3)c(=O)c12,0,0.16000000000000014,O00329_P42336,122
CC(C)c1cc(C(C)C)c(S(=O)(=O)N2CCN(Cn3cc4c(=O)oc5ccccc5c4n3)CC2)c(C(C)C)c1,0,1.0,O00329_P42336,123
O=C(CC1CCCN1)N1CCN(c2nc(N3CCOCC3)nc(-n3c(C(F)F)nc4ccccc43)n2)CC1,1,2.2199999999999998,O00329_P42336,124
Cc1cc(NCc2ccncc2)c2nc(N3CCOCC3)cc(=O)n2c1,0,0.8400000000000007,O00329_P42336,125
Cc1nc(N)ncc1-c1nc(N2CCOCC2)nc2c(CN3CCN(C(=O)C(C)O)CC3)csc12,0,0.8500000000000005,O00329_P42336,126
O=[N+]([O-])c1cccc([S+]([O-])c2nc(-c3cnn4ccc(Br)cc34)cs2)c1,0,0.3600000000000003,O00329_P42336,127
O=C(NO)c1ccc(-c2csc3c(=O)cc(N4CCOCC4)oc23)cc1,0,0.23000000000000043,O00329_P42336,128
O=c1cc(N2CCOCC2)oc2c(-c3ccc(C(F)(F)F)cc3)csc12,0,0.8799999999999999,O00329_P42336,129
O=C(Nc1ccccc1)c1cccn2c(=O)cc(N3CCOCC3)nc12,0,0.5100000000000007,O00329_P42336,130
CC(NC(=O)c1cncc2cccnc12)c1cc2cccc(C#Cc3cnn(C)c3)c2c(=O)n1-c1ccccc1,0,0.16000000000000014,O00329_P42336,131
CC(C)n1ncnc1-c1nc2c(s1)CCOc1ccccc1-2,0,0.8100000000000005,O00329_P42336,132
COc1ncc(-c2cc3c(c(OCCN4CCC(C(C)(C)O)CC4)c2)COC3)cc1NS(C)(=O)=O,1,3.0999999999999996,O00329_P42336,133
CC(c1cc(C(=O)N2CCCC2)cc2c(=O)cc(N3CCOCC3)oc12)N(C)c1cc(F)cc(F)c1,0,0.9799999999999995,O00329_P42336,134
COC(=O)c1ccn2ncc(C=NN(C)S(=O)(=O)c3cc([N+](=O)[O-])ccc3C)c2c1,0,0.28000000000000025,O00329_P42336,135
CC(NC(=O)c1c(N)nn2cccnc12)c1cc2cccc(C=Cc3cnn(C)c3)c2c(=O)n1-c1ccccc1,0,0.16000000000000014,O00329_P42336,136
CC1(C)CN(c2cc(=O)n3ccn(Cc4cccc(Cl)c4Cl)c3n2)CCO1,0,0.39999999999999947,O00329_P42336,137
CC(=O)N=c1[nH]c(C)c(-c2ccc(Cl)c(S(=O)(=O)NCCO)c2)s1,0,0.3600000000000003,O00329_P42336,138
Cc1ccc(-n2c(=O)n(C)c3cnc4ccc(-c5ccncc5)cc4c32)cc1,0,0.6000000000000005,O00329_P42336,139
Cc1ccccc1NC(=O)c1cccn2c(=O)cc(N3CCOCC3)nc12,0,0.54,O00329_P42336,140
Nc1ncc(-c2cc(N3CCOC(c4ccccc4)C3)nc(N3CCOCC3)n2)c(C(F)(F)F)n1,0,0.8600000000000003,O00329_P42336,141
CCC(=O)N1CCC(Oc2ccc3c(c2)N(c2cnc(N)c(C(F)(F)F)c2)CCO3)C1,0,0.8699999999999992,O00329_P42336,142
CC(C)n1nc(-c2ccc3oc(N)nc3c2)c2cncnc21,0,0.0,O00329_P42336,143
CCC(Nc1ccc2c(c1)OCCn1cc(N3C(=O)OCC3C(F)F)nc1-2)C(N)=O,2,2.62,O00329_P42336,144
Cc1nc(N)nc(-n2c(Nc3cccc(C(N)=O)c3)nc3ccccc32)n1,0,0.8600000000000003,O00329_P42336,145
CC(Nc1cc(F)cc(F)c1)c1cc(C(=O)NCCN(C)C)cc2ncc(N3CCOCC3)nc12,0,0.8099999999999996,O00329_P42336,146
COc1ccc(Nc2ncc(CN3CCN(S(C)(=O)=O)CC3)cc2-c2nc(C)nc(N)n2)cn1,0,0.6499999999999986,O00329_P42336,147
Cc1cc(C(C)N(C)c2ccccc2)c2nc(N3CCOCC3)cc(=O)n2c1,0,0.8399999999999999,O00329_P42336,148
NCCCCC(N)C(=O)N1CCN(c2nc(N3CCOCC3)nc(-n3c(C(F)F)nc4ccccc43)n2)CC1,0,0.5300000000000002,O00329_P42336,149
CC(NC(=O)c1c(N)nn2cccnc12)c1cc2cccc(C#Cc3ccncc3)c2c(=O)n1-c1ccccc1,0,0.16000000000000014,O00329_P42336,150
CC(=O)Nc1nc(C)c(-c2ccc(S(N)(=O)=O)cc2)s1,0,0.28000000000000025,O00329_P42336,151
COc1ncc(N2CCOc3cnc(OC4CCN(C(=O)C5CCOCC5)C4)cc32)cc1C(F)F,0,0.8800000000000008,O00329_P42336,152
CC(Nc1ncnc(N)c1C#N)c1nc2ccc(F)cc2c(N2CC(O)C2)c1-c1ccccn1,1,2.369999999999999,O00329_P42336,153
CCNC(=O)Nc1ccc(-c2nc(N3CCOCC3C)c3nc(C(C)(C)O)n(C)c3n2)cc1,0,0.10000000000000053,O00329_P42336,154
Cc1ncc(C#Cc2cccc3cc(C(C)NC(=O)c4c(N)nn5cccnc45)n(-c4ccccc4)c(=O)c23)s1,0,0.16000000000000014,O00329_P42336,155
O=C(Nc1ccc(CO)cc1)Nc1ccc(-c2nc(N3CCOCC3)c3ncccc3n2)cc1,0,0.6099999999999994,O00329_P42336,156
CNC(=O)c1nc(-c2cccc(S(=O)(=O)Nc3ccccc3)c2)cnc1N,0,0.16999999999999993,O00329_P42336,157
C=CCN1CCN(Cc2cc3nc(-n4c(CC)nc5ccccc54)nc(N4CCOCC4)c3s2)C(=O)C1,1,2.2700000000000005,O00329_P42336,158
COc1ncc(-c2ccc3ncnc(NCCN4CCOCC4)c3c2)cc1NS(C)(=O)=O,0,0.3100000000000005,O00329_P42336,159
Cc1nc(NC(=O)N2CCC2C(N)=O)sc1-c1ccnc(C(C)(C)C)n1,0,0.8899999999999997,O00329_P42336,160
CC(=O)Nc1cn2nc(-c3cnc(Cl)c(NS(=O)(=O)c4ccc(F)cc4)c3)ccc2n1,0,0.25,O00329_P42336,161
CC(NC(=O)c1c(N)nn2cccnc12)c1cc2cccc(C#Cc3ccccn3)c2c(=O)n1-c1ccccc1,0,0.16000000000000014,O00329_P42336,162
N#Cc1cc(S(=O)(=O)c2nc(-c3cnn4ccc(Br)cc34)cs2)ccc1F,0,0.05000000000000071,O00329_P42336,163
COc1ccc(OCc2cccn3c(=O)cc(N4CCOCC4)nc23)cc1,0,0.54,O00329_P42336,164
CC1CN(c2cc(=O)c3cc(C(=O)N(C)C)cc(CN4CCOc5c(F)cccc54)c3o2)CCO1,0,0.10999999999999943,O00329_P42336,165
NC(=O)CNC(=O)C1CCCN(c2nc(N3CCOCC3)nc(-n3c(C(F)F)nc4ccccc43)n2)C1,0,0.009999999999999787,O00329_P42336,166
CC(Nc1cc(F)cc(F)c1)c1cc(C(=O)N2CCCC2)cc2c(=O)cc(N3CCOCC3)oc12,0,0.4900000000000002,O00329_P42336,167
CNC(=O)NC1CCCN(Cc2cc3nc(-c4cccc5[nH]ncc45)nc(N4CCOCC4)c3s2)C1,0,0.5,O00329_P42336,168
CC(=O)Nc1ccc(-c2csc3c(=O)cc(N4CCOCC4)oc23)cc1,0,0.16999999999999993,O00329_P42336,169
CC(Oc1ccc2c(c1)OCCn1cc(-c3ncnn3C(C)C)nc1-2)C(N)=O,0,0.9900000000000002,O00329_P42336,170
CC(NC(=O)c1c(N)nn2cccnc12)c1cc2cccc(C#Cc3cnn(C)c3)c2c(=O)[nH]1,0,0.16000000000000014,O00329_P42336,171
O=S(=O)(Nc1cc(-c2cnc3[nH]ccc3n2)cnc1Cl)c1ccccc1,0,0.07999999999999918,O00329_P42336,172
O=C(Nc1ccc(O)cc1)Nc1ccc(-c2nc(N3CCOCC3)c3ncccc3n2)cc1,0,1.0,O00329_P42336,173
COc1ncc(-c2cc(OC3CCOC3)c3nc(N)nc(C)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,0,0.6000000000000014,O00329_P42336,174
COC(C)C#Cc1cccc2cc(C(C)NC(=O)c3c(N)nn4cccnc34)n(-c3ccccc3)c(=O)c12,0,0.16000000000000014,O00329_P42336,175
O=S(=O)(Nc1cc(-c2ccc3nccc(-c4ccncc4)c3c2)cnc1Cl)c1ccc(F)cc1,0,0.879999999999999,O00329_P42336,176
Cc1ccccc1-n1c(Cn2nc(-c3ccc(O)c(F)c3)c3c(N)ncnc32)nc2cccc(C)c2c1=O,1,3.000000000000001,O00329_P42336,177
Cc1nc2cnc3ccc(C#Cc4cccnc4)cc3c2n1-c1ccc(C(C)C#N)cc1,0,0.20999999999999996,O00329_P42336,178
Cc1cc(NCc2ccccc2)c2nc(N3CCOCC3)cc(=O)n2c1,0,0.33999999999999986,O00329_P42336,179
Cc1c(CN2CCN(C(=O)C(C)O)CC2)sc2c(N3CCOCC3)nc(-c3cnc(N)nc3)nc12,0,0.7300000000000004,O00329_P42336,180
CC(C)n1nc(-c2ccc3ncccc3c2)c2c(N)ncnc21,0,0.45000000000000107,O00329_P42336,181
Cn1cc(-c2ccc3c(c2)N(c2nc4c(s2)C(=O)NC(C)(C)C4)CCO3)cn1,0,0.96,O00329_P42336,182
Cc1nc(N)nc(-n2c(NC3CCOCC3)nc3ccccc32)n1,0,0.35000000000000053,O00329_P42336,183
COc1ncc(-c2ccc3nc(NC(=O)NC4CC4)nn3c2)cc1NS(=O)(=O)c1ccc(F)cc1,0,0.35000000000000053,O00329_P42336,184
CC(C)(O)c1cc2nc(-c3cnc(N)nc3)nc(N3CCOCC3)c2s1,0,0.7000000000000002,O00329_P42336,185
CS(=O)(=O)N1CCN(Cc2csc3c(-c4cccc(O)c4)nc(N4CCOCC4)nc23)CC1,0,0.08999999999999986,O00329_P42336,186
