smiles,class_label,pPot_diff,target_pair,cid
Cc1c(Cn2c(C)nn3c(=O)cc(N4CCOC(C)C4)nc23)cccc1C(F)(F)F,0,0.47999999999999954,P42336_P48736,1702
CC1(C)CN(c2cc(=O)n3ccn(Cc4cccc(Cl)c4Cl)c3n2)CCO1,0,0.40000000000000036,P42336_P48736,137
O=[N+]([O-])c1ccc(Nc2nccc(-c3ccc(F)cc3)n2)cc1,0,0.4400000000000004,P42336_P48736,1703
CC(=O)N=c1[nH]c(C)c(-c2ccc(Cl)c(S(=O)(=O)NCCO)c2)s1,0,0.7400000000000002,P42336_P48736,138
Cc1ccc(-n2c(=O)n(C)c3cnc4ccc(-c5ccncc5)cc4c32)cc1,0,0.39999999999999947,P42336_P48736,139
COc1ncc(N2CCc3ncnc(OC4CCN(C(=O)C5CCOCC5)C4)c3C2)cc1C,0,0.41000000000000014,P42336_P48736,1131
CC(C)n1nc(-c2ccc3oc(N)nc3c2)c2cncnc21,0,0.020000000000000462,P42336_P48736,143
CCC(Nc1ccc2c(c1)OCCn1cc(N3C(=O)OCC3C(F)F)nc1-2)C(N)=O,1,2.62,P42336_P48736,144
Cc1nc(N)nc(-n2c(Nc3cccc(C(N)=O)c3)nc3ccccc32)n1,0,0.21999999999999975,P42336_P48736,145
CC(Nc1cc(F)cc(F)c1)c1cc(C(=O)NCCN(C)C)cc2ncc(N3CCOCC3)nc12,0,0.019999999999999574,P42336_P48736,146
COc1ccc(Nc2ncc(CN3CCN(S(C)(=O)=O)CC3)cc2-c2nc(C)nc(N)n2)cn1,0,0.1999999999999993,P42336_P48736,147
Cc1nc(-c2cn3c(n2)-c2ccc(-c4cnn(C(C)(C)C(N)=O)c4)cc2OCC3)n(C(C)C)n1,0,0.33000000000000007,P42336_P48736,1704
O=C1C(=Cc2c(-c3ccc(Cl)cc3)[nH]c3ccccc23)Oc2cc(O)cc(O)c21,0,0.4299999999999997,P42336_P48736,1705
COc1ccc(-c2ccnc(Nc3cccc(OC)c3)n2)cc1,0,0.5,P42336_P48736,1706
Cc1c(-c2ccccn2)nc2cc(F)ccc2c1N1CC(C)(C)c2ccc(-c3ccncc3)cc21,0,0.5499999999999998,P42336_P48736,1140
CC(NC(=O)c1c(N)nn2cccnc12)c1cc2cccc(C#Cc3ccncc3)c2c(=O)n1-c1ccccc1,0,0.16000000000000014,P42336_P48736,150
CC(=O)Nc1nc(C)c(-c2ccc(S(N)(=O)=O)cc2)s1,0,0.0,P42336_P48736,151
CC(Nc1ncnc(N)c1C#N)c1nc2ccc(F)cc2c(N2CC(O)C2)c1-c1ccccn1,0,0.3700000000000001,P42336_P48736,153
Cc1ncc(C#Cc2cccc3cc(C(C)NC(=O)c4c(N)nn5cccnc45)n(-c4ccccc4)c(=O)c23)s1,0,0.15000000000000036,P42336_P48736,155
Fc1cnc2[nH]cc(-c3ncc(F)c(NC4C5CCC(CC5)C4c4nnn[nH]4)n3)c2c1,0,0.20000000000000018,P42336_P48736,1707
COc1ncc(Nc2ncc(CN3CCN(S(C)(=O)=O)CC3C)cc2-c2nc(C)nc(N)n2)cc1F,0,0.6499999999999986,P42336_P48736,1708
COc1ccc(-c2ccnc(Nc3ccc([N+](=O)[O-])cc3)n2)cc1,0,0.5599999999999996,P42336_P48736,1709
Cc1nncn1C1CCN(Cc2cc3nc(-c4cccc5[nH]ncc45)nc(N4CCOCC4)c3s2)CC1,0,0.5,P42336_P48736,1141
O=C(Nc1ccc(CO)cc1)Nc1ccc(-c2nc(N3CCOCC3)c3ncccc3n2)cc1,0,0.34999999999999964,P42336_P48736,156
CNC(=O)c1nc(-c2cccc(S(=O)(=O)Nc3ccccc3)c2)cnc1N,0,0.8500000000000005,P42336_P48736,157
COCC(=O)NC1CCN(Cc2cc3nc(-c4cccc5[nH]ccc45)nc(N4CCOCC4)c3s2)CC1,0,0.0,P42336_P48736,1710
C=CCN1CCN(Cc2cc3nc(-n4c(CC)nc5ccccc54)nc(N4CCOCC4)c3s2)C(=O)C1,0,0.04999999999999982,P42336_P48736,158
CCC(=O)N1CCN(S(=O)(=O)c2cccc(Nc3ncc4c(n3)N(C)c3ccc(C)cc3C(=O)N4C)c2)CC1,0,0.8099999999999996,P42336_P48736,1145
COc1ncc(-c2ccc3ncnc(NCCN4CCOCC4)c3c2)cc1NS(C)(=O)=O,0,0.129999999999999,P42336_P48736,159
Cc1nc(NC(=O)N2CCC2C(N)=O)sc1-c1ccnc(C(C)(C)C)n1,0,0.6899999999999995,P42336_P48736,160
CC(=O)Nc1cn2nc(-c3cnc(Cl)c(NS(=O)(=O)c4ccc(F)cc4)c3)ccc2n1,0,0.129999999999999,P42336_P48736,161
CC(NC(=O)c1c(N)nn2cccnc12)c1cc2cccc(C#Cc3ccccn3)c2c(=O)n1-c1ccccc1,0,0.2599999999999998,P42336_P48736,162
O=c1cc(N2CCOCC2)oc2c(-c3cccc4c3sc3ccccc34)cccc12,0,0.16999999999999993,P42336_P48736,1148
CC(=O)Nc1nc(C)c(-c2cnc(Sc3cccnc3)o2)s1,0,0.8499999999999996,P42336_P48736,1711
NC(=O)CNC(=O)C1CCCN(c2nc(N3CCOCC3)nc(-n3c(C(F)F)nc4ccccc43)n2)C1,0,0.7599999999999998,P42336_P48736,166
CC(Nc1cc(F)cc(F)c1)c1cc(C(=O)N2CCCC2)cc2c(=O)cc(N3CCOCC3)oc12,0,0.6599999999999993,P42336_P48736,167
CNC(=O)NC1CCCN(Cc2cc3nc(-c4cccc5[nH]ncc45)nc(N4CCOCC4)c3s2)C1,0,1.0,P42336_P48736,168
Cc1nc(NC(=O)N2CC(F)CC2C(N)=O)sc1-c1csc(C(C)(C)C)n1,1,2.33,P42336_P48736,1153
CC(=O)Nc1ccc(-c2csc3c(=O)cc(N4CCOCC4)oc23)cc1,0,0.71,P42336_P48736,169
CC(=O)Nc1nc(C)c(-c2cnc(Nc3cccnc3)o2)s1,0,0.9299999999999997,P42336_P48736,1712
CC(Oc1ccc2c(c1)OCCn1cc(-c3ncnn3C(C)C)nc1-2)C(N)=O,0,0.9900000000000002,P42336_P48736,170
CC(NC(=O)c1c(N)nn2cccnc12)c1cc2cccc(C#Cc3cnn(C)c3)c2c(=O)[nH]1,0,0.15000000000000036,P42336_P48736,171
O=S(=O)(Nc1cc(-c2cnc3[nH]ccc3n2)cnc1Cl)c1ccccc1,0,0.009999999999999787,P42336_P48736,172
