smiles,class_label,pPot_diff,target_pair,cid
CC(NC(=O)c1c(N)nn2cccnc12)c1cc2cccc(Cl)c2c(=O)n1-c1cccc(NS(C)(=O)=O)c1,0,0.39999999999999947,O00329_P48736,1075
COc1ccc(-c2ccc3ncnc(OC4CCN(C(C)=O)C4)c3c2)cc1OC,0,0.9300000000000006,O00329_P48736,57
CC1CCN(C(=O)Nc2nc3c(s2)-c2nc(C(C)(C)C)sc2CC3)C1C(N)=O,0,0.23000000000000043,O00329_P48736,1076
O=C(c1nc2c(N3CCOCC3)nc(-c3c[nH]nc3C(F)(F)F)nc2[nH]1)N1CCC(N2CCOCC2)CC1,1,2.6399999999999997,O00329_P48736,1077
CC(=O)N(C)C1CCCN(Cc2cc3nc(-c4cnc(N)nc4)nc(N4CCOCC4)c3s2)C1,0,0.7999999999999998,O00329_P48736,64
COc1ccc(Nc2ncncc2-c2nc(C)nc(N)n2)cn1,0,0.020000000000000462,O00329_P48736,66
Cc1nc(NCC#N)nc(-n2c(Nc3ccn[nH]3)nc3ccccc32)n1,0,0.040000000000000036,O00329_P48736,68
Nc1nc2cc(-c3nn(CC4CCCC4)c4ncnc(N)c34)ccc2o1,0,0.16000000000000014,O00329_P48736,70
Cc1cccc(Nc2c(C)nc3c(N)cc(N4CCOCC4)nn23)c1C1CCNCC1,1,2.79,O00329_P48736,1078
Cc1noc(-c2cc(-c3cc(S(=O)(=O)NOCC(C)(C)O)ccc3C)cnc2N)n1,0,0.6200000000000001,O00329_P48736,1079
Cc1nc(N)nc(N2CCCC2c2nc3cccc(-c4cccnc4)c3c(=O)n2-c2ccccc2)c1C#N,0,0.9700000000000006,O00329_P48736,1080
CCC(Nc1ncnc(N)c1C#N)c1cc2ncc(Cl)n2nc1-c1ccccc1F,1,2.9899999999999993,O00329_P48736,1081
CC1Cc2ccccc2N1C(=O)Cc1nc(N2CCOCC2)cc(=O)[nH]1,1,2.16,O00329_P48736,1082
O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)Nc1ccc(Cl)cc1,0,0.2699999999999996,O00329_P48736,73
CNC(=O)NC1CCN(Cc2cc3nc(-c4cccc5[nH]ncc45)nc(N4CCOCC4)c3s2)C1,0,0.7999999999999998,O00329_P48736,74
CS(=O)(=O)Nc1cc(-c2ccc3cn[nH]c3c2)cnc1Cl,0,0.8000000000000007,O00329_P48736,1083
CC(NC(=O)c1c(N)nn2cccnc12)c1cc2cccc(C#CC3CC3)c2c(=O)n1C1CC1,0,0.009999999999999787,O00329_P48736,77
CC(C)C#Cc1cccc2cc(C(C)NC(=O)c3c(N)nn4cccnc34)n(-c3ccccc3)c(=O)c12,0,0.009999999999999787,O00329_P48736,78
Nc1ncnc2c1c(-c1cccc(O)c1)nn2Cc1cc2ccccc2nc1-c1ccccc1F,0,0.0,O00329_P48736,1084
